date,open,high,low,close,volume,split,dividend,absoluteChange,percentChange
2/28/2016 0:00,431.07,435,422.29,431.68,3501.19,,,,
2/29/2016 0:00,430.26,440.99,428.12,435.23,8463.35,,,,
3/1/2016 0:00,436.75,437.5,427.01,432.5,6941.52,,,,
3/2/2016 0:00,433.33,434.5,421.31,423.45,5788.38,,,,
3/3/2016 0:00,422.4,424.47,415.85,420.29,7483.65,,,,
3/4/2016 0:00,420.29,423.9,406.02,408.01,7789,,,,
3/5/2016 0:00,408.18,408.98,382,399.83,16436.4,,,,
3/6/2016 0:00,399.77,412.31,393.11,406.23,5692.01,,,,
3/7/2016 0:00,406.15,414.96,403.03,414.01,5937.73,,,,
3/8/2016 0:00,413.96,414.99,408.46,411.75,5576.26,,,,
3/9/2016 0:00,412.14,413.51,408.75,413,4876.79,,,,
3/10/2016 0:00,412.99,416.9,409.31,416,5255.3,,,,
3/11/2016 0:00,416,421.91,415.11,419.13,5950.81,,,,
3/12/2016 0:00,419.14,420.93,406.59,410.9,4640.49,,,,
3/13/2016 0:00,409.95,417,409.67,413.04,3286.87,,,,
3/14/2016 0:00,412.99,415.22,410.5,414.99,4470.79,,,,
3/15/2016 0:00,414.83,417.43,412.15,415.85,4569.88,,,,
3/16/2016 0:00,415.84,416.82,413.15,416.57,4100.48,,,,
3/17/2016 0:00,416.52,419,415.66,418.49,3704.16,,,,
3/18/2016 0:00,418.47,418.49,403.34,407.91,6391.25,,,,
3/19/2016 0:00,407.5,409.95,404.1,409.04,2870.25,,,,
3/20/2016 0:00,408.36,412,406.6,411.28,2579,,,,
3/21/2016 0:00,410.62,411.96,406.5,411.67,3546.28,,,,
3/22/2016 0:00,411.15,416.99,410.35,416.64,3950.16,,,,
3/23/2016 0:00,416.39,419,413.44,417.62,4946.4,,,,
3/24/2016 0:00,417.62,418.15,412.85,415.17,2776.61,,,,
3/25/2016 0:00,415.17,416.92,412,415.7,2588.78,,,,
3/26/2016 0:00,415.6,416.99,414,416.96,1253.01,,,,
3/27/2016 0:00,416.96,427.99,415.77,424.77,5038.88,,,,
3/28/2016 0:00,424.62,424.77,420.32,422.87,3283.79,,,,
3/29/2016 0:00,422.87,424.37,407.22,415.95,5955,,,,
3/30/2016 0:00,415.43,415.93,408.59,413.74,4824.85,,,,
3/31/2016 0:00,413.68,416.99,411.4,414.66,3774.42,,,,
4/1/2016 0:00,414.66,416.99,413.42,416.31,3736.77,,,,
4/2/2016 0:00,416.31,420,416.01,419,2072.95,,,,
4/3/2016 0:00,419.35,419.48,416.1,419.11,1337.67,,,,
4/4/2016 0:00,418.51,419.85,416,418.75,3457.56,,,,
4/5/2016 0:00,418.81,423,416.61,422.71,3956.56,,,,
4/6/2016 0:00,422.71,422.9,420,421.03,2396.35,,,,
4/7/2016 0:00,420.62,421.99,418.09,420,3216.81,,,,
4/8/2016 0:00,419.99,423.99,416.26,417.75,4584.13,,,,
4/9/2016 0:00,417.75,418.71,412,418.24,3599.4,,,,
4/10/2016 0:00,418.59,421.79,417.2,420.04,1779.83,,,,
4/11/2016 0:00,420.4,422.8,418,422.69,3487.83,,,,
4/12/2016 0:00,422.79,426.67,421,425.54,6082.73,,,,
4/13/2016 0:00,425.32,426,422.27,423.93,3917.08,,,,
4/14/2016 0:00,423.6,425.35,420.57,424.86,3863.8,,,,
4/15/2016 0:00,424.4,430,423.07,429.45,4406.24,,,,
4/16/2016 0:00,429.29,432.87,381.47,430.69,1848.39,,,,
4/17/2016 0:00,430.18,430.91,377.87,427.42,1502.86,,,,
4/18/2016 0:00,427.15,430.01,425.8,428.14,3180.43,,,,
4/19/2016 0:00,428.14,436.82,426.24,435.63,3798.24,,,,
4/20/2016 0:00,435.7,444,433.11,442.13,7602.65,,,,
4/21/2016 0:00,441.99,452.11,440,451,5421.16,,,,
4/22/2016 0:00,451,451.36,442.96,447.7,5494.44,,,,
4/23/2016 0:00,447.16,452.19,444.46,451.92,2250.04,,,,
4/24/2016 0:00,451.92,470.02,447.06,460.02,7103.31,,,,
4/25/2016 0:00,460.03,469.47,455.13,462.33,5607.19,,,,
4/26/2016 0:00,462.29,469.87,462.13,467.42,4629.19,,,,
4/27/2016 0:00,467.39,469.03,443.2,445.38,7084.24,,,,
4/28/2016 0:00,445.39,451,435,449.14,8736.26,,,,
4/29/2016 0:00,449.94,456.53,445.62,456.53,2982.54,,,,
4/30/2016 0:00,456.53,456.9,446.5,448.37,2419.58,,,,
5/1/2016 0:00,448.43,453.78,446.84,453,1190.7,,,,
5/2/2016 0:00,452.99,453.8,438.59,444.06,6362.93,,,,
5/3/2016 0:00,444.06,452,440.78,450.61,5576.91,,,,
5/4/2016 0:00,451.18,451.68,444.15,446.63,3327.61,,,,
5/5/2016 0:00,447.36,450,445.11,448.5,2569.59,,,,
5/6/2016 0:00,448.5,463.97,447.03,458.48,5540.14,,,,
5/7/2016 0:00,458.98,461,455.95,458.07,2004.64,,,,
5/8/2016 0:00,458.97,459.69,455.95,458.21,1353.23,,,,
5/9/2016 0:00,457.75,464.79,455.62,460.82,3536.5,,,,
5/10/2016 0:00,461.49,463,447.38,451.62,5746.16,,,,
5/11/2016 0:00,450.88,457.99,450.32,452.91,3352.58,,,,
5/12/2016 0:00,452.95,455.25,448.88,455.2,3453.49,,,,
5/13/2016 0:00,455.2,456.82,452.04,455.91,2822.65,,,,
5/14/2016 0:00,456.42,457.25,453.51,455.57,1377.72,,,,
5/15/2016 0:00,456.3,458.08,454.72,457.56,1612.71,,,,
5/16/2016 0:00,457.56,458,451.11,454,3248.19,,,,
5/17/2016 0:00,454,456.09,452,453.08,3430.48,,,,
5/18/2016 0:00,452.96,455.68,452,452.92,2608.23,,,,
5/19/2016 0:00,452.47,453.85,435.03,436.3,5961.12,,,,
5/20/2016 0:00,436.3,444.41,435.06,442.72,3448.23,,,,
5/21/2016 0:00,442.84,443.98,435.28,443.31,1916.43,,,,
5/22/2016 0:00,442.72,443.47,435,438.8,2350.68,,,,
5/23/2016 0:00,438.72,442.99,436.4,442.99,2625.6,,,,
5/24/2016 0:00,442.63,446.37,441,443.97,3072.78,,,,
5/25/2016 0:00,445.31,449.6,444.26,448.7,3663.32,,,,
5/26/2016 0:00,448.27,452.98,446.8,452.07,3768.5,,,,
5/27/2016 0:00,452.07,478.16,452.07,472.05,12234.2,,,,
5/28/2016 0:00,470.58,529.08,468,519.41,12568.03,,,,
5/29/2016 0:00,522.13,540,485,517.84,8215.67,,,,
5/30/2016 0:00,517.6,535,510.01,527.64,6074.77,,,,
5/31/2016 0:00,527.64,548.5,515,531.84,12071.18,,,,
6/1/2016 0:00,532.37,542.87,525.49,536.95,5456.94,,,,
6/2/2016 0:00,536.95,540,529.13,538,3939.35,,,,
6/3/2016 0:00,538,578.37,535.74,569.94,8801.77,,,,
6/4/2016 0:00,569.93,588.71,558.54,573.8,6216.63,,,,
6/5/2016 0:00,573.5,582,566,573.91,5415.93,,,,
6/6/2016 0:00,573.8,586.02,573.8,584.5,4465.52,,,,
6/7/2016 0:00,584.12,594.44,563,577.54,6705.92,,,,
6/8/2016 0:00,577.48,584.25,571.86,583.03,3259.15,,,,
6/9/2016 0:00,583.01,583.1,572.97,575.01,3770.72,,,,
6/10/2016 0:00,576.06,580,572,578.01,3458.56,,,,
6/11/2016 0:00,576.53,611,575.93,610,4000.07,,,,
6/12/2016 0:00,610,683.02,603.21,672.13,14138.31,,,,
6/13/2016 0:00,668.73,725,655.02,704.49,17280.6,,,,
6/14/2016 0:00,703.81,704.5,655,685.25,10633.44,,,,
6/15/2016 0:00,685.25,695.77,672.12,695,5783.92,,,,
6/16/2016 0:00,695,773.07,689.8,766.62,17946.83,,,,
6/17/2016 0:00,767.37,778.7,706.37,745.22,14687.27,,,,
6/18/2016 0:00,745,778.85,723.02,754.83,5903.47,,,,
6/19/2016 0:00,753.47,764.93,740.11,761.44,2617.28,,,,
6/20/2016 0:00,759.12,763.99,723.4,730.85,7975.97,,,,
6/21/2016 0:00,725,728.18,625,667.54,33056.29,,,,
6/22/2016 0:00,665.36,677.63,588.03,601.3,16456.41,,,,
6/23/2016 0:00,600.51,632.67,1.5,624.91,24334.08,,,,
6/24/2016 0:00,622.59,683.88,620.82,661.71,16163.8,,,,
6/25/2016 0:00,660.76,684.45,639.4,659.86,6576.67,,,,
6/26/2016 0:00,658.8,662.9,608.64,630.16,5838.15,,,,
6/27/2016 0:00,630.16,658,618.03,657.5,8668.59,,,,
6/28/2016 0:00,657.49,665.51,635.5,646.08,5478.36,,,,
6/29/2016 0:00,644.33,645,621.09,634.11,9132.48,,,,
6/30/2016 0:00,635.91,671.22,628.06,667.95,7479.79,,,,
7/1/2016 0:00,666.33,684.1,659.71,674.86,6432.92,,,,
7/2/2016 0:00,674.55,704.93,672.74,702.48,5506.04,,,,
7/3/2016 0:00,702.48,704.99,646.29,658.27,7320.32,,,,
7/4/2016 0:00,659.77,682.35,640.1,680.35,4290.13,,,,
7/5/2016 0:00,678.74,682.36,661.57,668.94,3112.73,,,,
7/6/2016 0:00,669.09,679,662.13,674.7,3590.61,,,,
7/7/2016 0:00,674.7,678.43,605.5,638.19,12686.98,,,,
7/8/2016 0:00,638.89,665.99,635,663,6579.39,,,,
7/9/2016 0:00,663,663.99,626,647.78,6180.15,,,,
7/10/2016 0:00,647.78,650.88,636.8,648.76,2313.35,,,,
7/11/2016 0:00,648.77,659.6,639.31,649.32,2978.14,,,,
7/12/2016 0:00,649.32,678,646.05,663.52,4288.08,,,,
7/13/2016 0:00,663.52,669.97,651.03,655.06,6573.2,,,,
7/14/2016 0:00,652.24,664.93,650.01,659.1,2392.43,,,,
7/15/2016 0:00,660.3,670.01,658.41,664.6,3228.34,,,,
7/16/2016 0:00,664.6,666.67,655,662.45,1682.68,,,,
7/17/2016 0:00,662.45,684.19,661.35,679.54,3437.77,,,,
7/18/2016 0:00,679.54,682.21,666.12,672.1,3012.21,,,,
7/19/2016 0:00,673.45,675.81,666,673.48,1904.43,,,,
7/20/2016 0:00,674.8,675,660,667.03,3418.63,,,,
7/21/2016 0:00,667.01,667.1,660.1,663.99,2503.04,,,,
7/22/2016 0:00,663.25,666.3,645,649.95,5191.56,,,,
7/23/2016 0:00,647.88,656.77,646,655.52,1284.52,,,,
7/24/2016 0:00,655.52,665,651.99,661.47,1427.98,,,,
7/25/2016 0:00,659.64,661.99,652.28,654.96,2441.94,,,,
7/26/2016 0:00,655,656.94,645.01,651.24,3552.83,,,,
7/27/2016 0:00,651.22,659.98,646.31,653.48,2664.94,,,,
7/28/2016 0:00,655.13,657.89,652.41,653.07,1909.24,,,,
7/29/2016 0:00,654.84,657.48,653,654.61,1297.15,,,,
7/30/2016 0:00,654.88,657.5,652.19,654.67,719.16,,,,
7/31/2016 0:00,654.02,654.71,614.97,623.83,4933.62,,,,
8/1/2016 0:00,622.5,630,603.63,606.35,5512.82,,,,
8/2/2016 0:00,606.84,613.03,465.28,540,22142.67,,,,
8/3/2016 0:00,540,572.34,521,563.42,15453.59,,,,
8/4/2016 0:00,563.99,583.97,552,576.13,8499.84,,,,
8/5/2016 0:00,578.14,578.2,562,572.5,4811.24,,,,
8/6/2016 0:00,572.98,592,562.56,589.48,6021.31,,,,
8/7/2016 0:00,589.47,598.82,582.12,592.47,2910.31,,,,
8/8/2016 0:00,592.47,594,583.58,591.88,3181.85,,,,
8/9/2016 0:00,591.85,591.85,579.43,582.75,3174.71,,,,
8/10/2016 0:00,582.71,603,580.01,590.27,5217.76,,,,
8/11/2016 0:00,590.46,597.78,585.22,585.22,2543.68,,,,
8/12/2016 0:00,585.25,591.19,580.47,585.91,2177.38,,,,
8/13/2016 0:00,585.34,589.98,581.71,583.52,962.3,,,,
8/14/2016 0:00,583.54,583.92,556.24,568.76,4812.89,,,,
8/15/2016 0:00,568.76,573.69,554.9,565.55,4633.75,,,,
8/16/2016 0:00,564.2,579.8,563,574.99,4837.19,,,,
8/17/2016 0:00,574.95,577.86,566.02,570.91,4108.6,,,,
8/18/2016 0:00,570.91,575.87,568.79,571.49,3967.28,,,,
8/19/2016 0:00,571.51,574.86,552.3,572.91,4652.01,,,,
8/20/2016 0:00,572.98,581.02,568.52,577.88,2431.79,,,,
8/21/2016 0:00,577.7,583.99,576.01,577.55,1139.76,,,,
8/22/2016 0:00,577.55,585.95,572.5,582.78,5086.06,,,,
8/23/2016 0:00,582.78,584.99,576,580.23,4182.05,,,,
8/24/2016 0:00,580.27,582.1,575.4,577.58,2991.01,,,,
8/25/2016 0:00,577.65,578.75,571.16,575.71,4231.41,,,,
8/26/2016 0:00,575.75,582.46,574.1,578.78,3300.3,,,,
8/27/2016 0:00,577.92,579.09,564.81,568.31,2702.58,,,,
8/28/2016 0:00,567.51,573.34,566.8,573.2,1034.08,,,,
8/29/2016 0:00,573.2,575,568.6,571.5,2333.01,,,,
8/30/2016 0:00,570.74,576.5,568.55,575.91,4439.35,,,,
8/31/2016 0:00,575.88,576.49,568.4,570.75,3917.83,,,,
9/1/2016 0:00,570.75,572.86,566.86,571.05,2833.21,,,,
9/2/2016 0:00,571.05,574.2,567.03,572,2996.65,,,,
9/3/2016 0:00,572,598.64,569.01,595.01,4645.78,,,,
9/4/2016 0:00,596.25,609.05,590.88,603.72,3951.2,,,,
9/5/2016 0:00,605.72,607.31,592.46,603.48,3838.18,,,,
9/6/2016 0:00,604.98,609.74,601,608.16,4038.34,,,,
9/7/2016 0:00,608.93,615.92,604.7,615.16,4502.71,,,,
9/8/2016 0:00,614.44,628.98,611.66,625.67,4354.95,,,,
9/9/2016 0:00,625.67,627.49,612.93,622.01,3274.08,,,,
9/10/2016 0:00,622.01,625,618.67,621.65,1527.84,,,,
9/11/2016 0:00,621.65,628.99,594.63,606.32,5336.95,,,,
9/12/2016 0:00,604.08,609.15,602,608.04,3512.28,,,,
9/13/2016 0:00,606.4,609.61,603.28,607.46,3471.53,,,,
9/14/2016 0:00,607.45,610.69,605.98,608.5,2895.46,,,,
9/15/2016 0:00,608.5,608.99,602.3,606.71,3085.67,,,,
9/16/2016 0:00,606.65,608.99,603.5,605.69,2612.88,,,,
9/17/2016 0:00,607.04,607.59,601.1,604.1,1117.49,,,,
9/18/2016 0:00,602.93,609.06,601.97,608,1307.06,,,,
9/19/2016 0:00,608,609.5,603,608.72,2476.59,,,,
9/20/2016 0:00,608.73,608.88,600.94,600.94,2680.45,,,,
9/21/2016 0:00,600.85,601.01,592.1,595.46,3671.19,,,,
9/22/2016 0:00,595.46,596.42,592.5,595.41,2421.45,,,,
9/23/2016 0:00,595.42,602.9,593,601.42,4007.88,,,,
9/24/2016 0:00,600.47,603.59,597.76,599.33,1140.23,,,,
9/25/2016 0:00,600.05,601.99,596,598.98,1086.84,,,,
9/26/2016 0:00,598.95,607.27,596.1,606.47,4056.39,,,,
9/27/2016 0:00,606.7,608.37,600.02,604.26,3055.82,,,,
9/28/2016 0:00,605.07,605.3,601.41,603.95,2202.75,,,,
9/29/2016 0:00,603.93,605.99,601,605.6,2718.02,,,,
9/30/2016 0:00,605.59,608.39,603.15,608.23,2633.44,,,,
10/1/2016 0:00,608.23,614.28,608.23,612.98,1458.84,,,,
10/2/2016 0:00,612.98,613,605,608.6,1407.06,,,,
10/3/2016 0:00,608.6,612.98,606.6,611.16,2245.89,,,,
10/4/2016 0:00,612.84,612.84,604.99,607.19,2955.42,,,,
10/5/2016 0:00,607.19,612,605.76,608.49,2410.93,,,,
10/6/2016 0:00,608.01,610.5,607.09,610.25,2039.82,,,,
10/7/2016 0:00,610.25,616.34,607.52,614.88,4033.82,,,,
10/8/2016 0:00,614.88,616.99,612.5,614.34,888.66,,,,
10/9/2016 0:00,614.34,614.98,610,613.06,1174.26,,,,
10/10/2016 0:00,612.12,616.47,612.12,616,2295.52,,,,
10/11/2016 0:00,616.37,639,614.56,639,8087.32,,,,
10/12/2016 0:00,638.3,640,628.76,634.5,2658.53,,,,
